city_id,agent_normalized,agent_display,matched,phone,website,address,source,confidence_note
pune,shree ganesh real estate,Shree Ganesh Real Estate,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shree krishna properties,Shree Krishna Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shree mahalaxmi estate agency,Shree Mahalaxmi Estate Agency,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shree realty,Shree Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,shubham,Shubham,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,siddharth enterprises,Siddharth Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sigma buildzone,Sigma Buildzone,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,singh properties,Singh Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sinhagad reality,Sinhagad Reality,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,skybridge realty solutions,Skybridge Realty Solutions,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sneha property,Sneha Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,soham enterprises,Soham Enterprises,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sparkle properties,Sparkle Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sr realty,SR Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,stable future estate kart,Stable Future Estate Kart,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sunroof properties,Sunroof Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,sunshine properties,Sunshine Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,surya properties & services,Surya Properties & Services,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,tej properties,Tej Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,the pinnacle property,The Pinnacle Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,the property realtor,The Property Realtor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,the pyramids properties,The Pyramids Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,the resale corner,The Resale Corner,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,tree properties,Tree Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,trisha properties,Trisha Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,true star realty,True Star Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,turtle realtor,Turtle Realtor,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,umbrella properties,Umbrella Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,universal property,Universal Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,urban nest reality,Urban Nest Reality,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,valecha desai,Valecha Desai,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,vastu properties,Vastu Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,vidhyapurna properties,Vidhyapurna Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,vighnaharta properties,Vighnaharta Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,vikram,Vikram,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,welcome realty,Welcome Realty,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,western property,Western Property,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,yash properties,Yash Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,yess broker reality llp,Yess Broker Reality LLP,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
pune,yugantika properties,Yugantika Properties,0,,,,,"GOOGLE_MAPS_API_KEY not set, lookup skipped"
